review_uid,part,edit,source_prompt,target_prompt,source_image,candidate_image,local_edit_success_0_2,non_target_preservation_0_2,overall_prompt_adherence_0_2,visual_quality_0_2,short_note,reviewer_id,review_position,row_uid,case_uid,seed,method,part_size,footprint_change,frozen_review_position,joint_success,strict_joint_success
item_c3affddec3f1,head,unicorn,A cow at a house,A cow with unicorn head at a house,assets/source_70a3202c4158.png,assets/item_c3affddec3f1.jpg,0,2,2,2,,reviewer_2,90,gt-diagnostic-v2::rk2_n15_gt::synth_0039::seed_000,synth_0039,0,rk2_n15_gt,small,expansion,91,0,0
item_5fad2e86192e,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_5fad2e86192e.jpg,2,2,2,2,,reviewer_2,91,gt-diagnostic-v2::rk2_n15_gt::synth_0022::seed_000,synth_0022,0,rk2_n15_gt,medium,comparable,92,1,1
item_b0b225b84e3c,seat,plastic,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,assets/source_b25f9980445d.png,assets/item_b0b225b84e3c.jpg,1,2,2,2,,reviewer_2,92,gt-diagnostic-v2::rk2_n15_gt::synth_0057::seed_000,synth_0057,0,rk2_n15_gt,large,comparable,93,1,0
item_808e1bae910a,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_808e1bae910a.jpg,2,1,2,2,,reviewer_2,93,gt-diagnostic-v2::endpoint_auto::synth_0026::seed_000,synth_0026,0,endpoint_auto,small,expansion,94,1,0
item_ce52c3c2131a,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_ce52c3c2131a.jpg,2,2,2,2,,reviewer_2,94,gt-diagnostic-v2::endpoint_auto::synth_0020::seed_000,synth_0020,0,endpoint_auto,large,comparable,95,1,1
item_8d1d42b3bb4b,head,robot,A alien at a city,A alien with robot head at a city,assets/source_6094cd95fb45.png,assets/item_8d1d42b3bb4b.jpg,2,0,2,2,,reviewer_2,95,gt-diagnostic-v2::rk2_n15_auto::synth_0000::seed_000,synth_0000,0,rk2_n15_auto,small,comparable,96,0,0
item_fbe06e7f3caa,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_fbe06e7f3caa.jpg,0,2,2,2,,reviewer_2,96,gt-diagnostic-v2::rk2_n15_gt::synth_0043::seed_000,synth_0043,0,rk2_n15_gt,small,expansion,97,0,0
item_6f20eac4bf1a,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_6f20eac4bf1a.jpg,2,1,2,2,,reviewer_2,97,gt-diagnostic-v2::endpoint_auto::synth_0052::seed_000,synth_0052,0,endpoint_auto,medium,comparable,98,1,0
item_3c9dc693f3c9,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_3c9dc693f3c9.jpg,0,1,1,2,,reviewer_2,98,gt-diagnostic-v2::rk2_auto::synth_0031::seed_000,synth_0031,0,rk2_auto,medium,expansion,99,0,0
item_681a30cd5d40,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_63f2eb2cd129.png,assets/item_681a30cd5d40.jpg,2,2,2,2,,reviewer_2,99,gt-diagnostic-v2::rk2_n15_auto::synth_0011::seed_000,synth_0011,0,rk2_n15_auto,small,comparable,100,1,1
item_5b7eac1e5fb2,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_5b7eac1e5fb2.jpg,0,2,1,2,,reviewer_2,100,gt-diagnostic-v2::rk2_n15_auto::synth_0037::seed_000,synth_0037,0,rk2_n15_auto,small,expansion,101,0,0
item_73f044468cb1,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_73f044468cb1.jpg,2,1,2,2,,reviewer_2,101,gt-diagnostic-v2::endpoint_auto::synth_0055::seed_000,synth_0055,0,endpoint_auto,large,comparable,102,1,0
item_945a9e37ef93,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_945a9e37ef93.jpg,2,0,1,2,,reviewer_2,102,gt-diagnostic-v2::rk2_n15_auto::synth_0012::seed_000,synth_0012,0,rk2_n15_auto,large,comparable,103,0,0
item_6e07fd9b86a3,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_6e07fd9b86a3.jpg,1,2,1,2,,reviewer_2,103,gt-diagnostic-v2::rk2_auto::synth_0041::seed_000,synth_0041,0,rk2_auto,medium,expansion,104,1,0
item_afde72fabb7c,hair,Curls,A Portrait of woman at a school,A Portrait of woman with Curls hair at a school,assets/source_8a5f145d5ed6.png,assets/item_afde72fabb7c.jpg,2,1,1,2,,reviewer_2,104,gt-diagnostic-v2::endpoint_auto::synth_0027::seed_000,synth_0027,0,endpoint_auto,large,comparable,105,1,0
item_cdeb0c034946,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_cdeb0c034946.jpg,0,2,1,2,,reviewer_2,105,gt-diagnostic-v2::rk2_auto::synth_0038::seed_000,synth_0038,0,rk2_auto,large,expansion,106,0,0
item_5659c6109e6f,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_5659c6109e6f.jpg,2,2,1,2,,reviewer_2,106,gt-diagnostic-v2::rk2_n15_gt::synth_0031::seed_000,synth_0031,0,rk2_n15_gt,medium,expansion,107,1,1
item_06842fd2b741,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,assets/source_278976611c82.png,assets/item_06842fd2b741.jpg,2,2,2,2,,reviewer_2,107,gt-diagnostic-v2::rk2_gt::synth_0056::seed_000,synth_0056,0,rk2_gt,medium,comparable,108,1,1
item_069de9c6be81,hair,Curls,A Portrait of woman at a school,A Portrait of woman with Curls hair at a school,assets/source_8a5f145d5ed6.png,assets/item_069de9c6be81.jpg,2,2,2,2,,reviewer_2,108,gt-diagnostic-v2::rk2_n15_auto::synth_0027::seed_000,synth_0027,0,rk2_n15_auto,large,comparable,109,1,1
item_347177c11570,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,assets/source_53e8e39bcf1e.png,assets/item_347177c11570.jpg,2,2,2,2,,reviewer_2,109,gt-diagnostic-v2::rk2_n15_gt::synth_0019::seed_000,synth_0019,0,rk2_n15_gt,medium,comparable,110,1,1
item_10843e91c804,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_10843e91c804.jpg,0,1,1,2,,reviewer_2,110,gt-diagnostic-v2::endpoint_auto::synth_0031::seed_000,synth_0031,0,endpoint_auto,medium,expansion,111,0,0
item_f02617c951cc,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,assets/source_f3d1d79f0351.png,assets/item_f02617c951cc.jpg,2,2,2,2,,reviewer_2,111,gt-diagnostic-v2::rk2_n15_auto::synth_0035::seed_000,synth_0035,0,rk2_n15_auto,small,expansion,112,1,1
item_8bab2e123a7e,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_8bab2e123a7e.jpg,2,2,2,2,,reviewer_2,112,gt-diagnostic-v2::rk2_n15_auto::synth_0026::seed_000,synth_0026,0,rk2_n15_auto,small,expansion,113,1,1
item_72d2c8befed0,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_72d2c8befed0.jpg,0,2,1,2,,reviewer_2,113,gt-diagnostic-v2::rk2_n15_gt::synth_0042::seed_000,synth_0042,0,rk2_n15_gt,medium,comparable,114,0,0
item_a65539efaab2,head,panda,A dog at a store,A dog with panda head at a store,assets/source_de70faeee4dc.png,assets/item_a65539efaab2.jpg,2,2,2,2,,reviewer_2,114,gt-diagnostic-v2::rk2_n15_auto::synth_0045::seed_000,synth_0045,0,rk2_n15_auto,medium,expansion,115,1,1
item_4aee2b3a98bf,hair,Curley,A Portrait of girl at a mountain,A Portrait of girl with Curley hair at a mountain,assets/source_c6abd9790d67.png,assets/item_4aee2b3a98bf.jpg,2,2,2,2,,reviewer_2,115,gt-diagnostic-v2::rk2_gt::synth_0024::seed_000,synth_0024,0,rk2_gt,large,expansion,116,1,1
item_7eee709a1c65,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_7eee709a1c65.jpg,2,0,2,2,,reviewer_2,116,gt-diagnostic-v2::rk2_auto::synth_0002::seed_000,synth_0002,0,rk2_auto,large,comparable,117,0,0
item_d0faf46b8a39,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_d0faf46b8a39.jpg,2,1,2,2,,reviewer_2,117,gt-diagnostic-v2::rk2_n15_auto::synth_0051::seed_000,synth_0051,0,rk2_n15_auto,small,comparable,118,1,0
item_612e586cf460,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,assets/source_1efd8f28c69b.png,assets/item_612e586cf460.jpg,2,2,2,2,,reviewer_2,118,gt-diagnostic-v2::endpoint_auto::synth_0025::seed_000,synth_0025,0,endpoint_auto,medium,comparable,119,1,1
item_b0cfd7f3df16,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,assets/source_ee57f3a3ed86.png,assets/item_b0cfd7f3df16.jpg,0,2,1,2,,reviewer_2,119,gt-diagnostic-v2::rk2_n15_gt::synth_0034::seed_000,synth_0034,0,rk2_n15_gt,small,expansion,120,0,0
item_0dcef85eafd6,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_0dcef85eafd6.jpg,0,2,1,2,,reviewer_2,120,gt-diagnostic-v2::endpoint_gt::synth_0006::seed_000,synth_0006,0,endpoint_gt,small,comparable,121,0,0
item_d336b18e3362,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_d336b18e3362.jpg,1,2,1,2,,reviewer_2,121,gt-diagnostic-v2::rk2_n15_gt::synth_0044::seed_000,synth_0044,0,rk2_n15_gt,large,comparable,122,1,0
item_e15f87efec4b,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_e15f87efec4b.jpg,2,1,1,2,,reviewer_2,122,gt-diagnostic-v2::endpoint_gt::synth_0055::seed_000,synth_0055,0,endpoint_gt,large,comparable,123,1,0
item_144198f5f17e,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_144198f5f17e.jpg,2,2,2,2,,reviewer_2,123,gt-diagnostic-v2::endpoint_gt::synth_0003::seed_000,synth_0003,0,endpoint_gt,large,comparable,124,1,1
item_a9a71d55fd63,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_a9a71d55fd63.jpg,2,2,2,2,,reviewer_2,124,gt-diagnostic-v2::rk2_gt::synth_0020::seed_000,synth_0020,0,rk2_gt,large,comparable,125,1,1
item_62423d5b20ea,car body,armored,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,assets/source_4a1c085cfce4.png,assets/item_62423d5b20ea.jpg,0,1,1,2,,reviewer_2,125,gt-diagnostic-v2::rk2_n15_gt::synth_0046::seed_000,synth_0046,0,rk2_n15_gt,large,comparable,126,0,0
item_7fa4731f5123,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_7fa4731f5123.jpg,2,1,2,2,,reviewer_2,126,gt-diagnostic-v2::rk2_auto::synth_0051::seed_000,synth_0051,0,rk2_auto,small,comparable,127,1,0
item_1abaaeecab5f,head,dog,A bear at a jungle,A bear with dog head at a jungle,assets/source_f71c7b525544.png,assets/item_1abaaeecab5f.jpg,0,1,1,2,,reviewer_2,127,gt-diagnostic-v2::rk2_gt::synth_0030::seed_000,synth_0030,0,rk2_gt,small,contraction,128,0,0
item_b776d07bce83,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,assets/source_05f0e921e87d.png,assets/item_b776d07bce83.jpg,2,2,2,2,,reviewer_2,128,gt-diagnostic-v2::rk2_n15_gt::synth_0016::seed_000,synth_0016,0,rk2_n15_gt,large,comparable,130,1,1
item_a61a9c6921bb,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_a61a9c6921bb.jpg,0,2,1,2,,reviewer_2,129,gt-diagnostic-v2::rk2_n15_auto::synth_0043::seed_000,synth_0043,0,rk2_n15_auto,small,expansion,131,0,0
item_407cd3b0a319,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,assets/source_97eab3ccdecd.png,assets/item_407cd3b0a319.jpg,1,2,1,2,,reviewer_2,130,gt-diagnostic-v2::endpoint_auto::synth_0058::seed_000,synth_0058,0,endpoint_auto,medium,comparable,132,1,0
item_bb8e3f89fe9a,head,robot,A alien at a school,A alien with robot head at a school,assets/source_26285f2b90f2.png,assets/item_bb8e3f89fe9a.jpg,0,0,1,2,,reviewer_2,131,gt-diagnostic-v2::endpoint_auto::synth_0007::seed_000,synth_0007,0,endpoint_auto,medium,comparable,133,0,0
item_acde3d348cfe,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_acde3d348cfe.jpg,2,1,2,2,,reviewer_2,132,gt-diagnostic-v2::rk2_gt::synth_0048::seed_000,synth_0048,0,rk2_gt,large,comparable,134,1,0
item_65f8bc5adaa9,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_65f8bc5adaa9.jpg,2,1,2,2,,reviewer_2,133,gt-diagnostic-v2::rk2_n15_auto::synth_0050::seed_000,synth_0050,0,rk2_n15_auto,small,comparable,135,1,0
item_d348d8a856c8,head,alien,A robot at a park,A robot with alien head at a park,assets/source_f388d78833d6.png,assets/item_d348d8a856c8.jpg,2,2,2,2,,reviewer_2,134,gt-diagnostic-v2::rk2_n15_auto::synth_0008::seed_000,synth_0008,0,rk2_n15_auto,small,comparable,136,1,1
item_1ae8815cb188,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,assets/source_ca463355e687.png,assets/item_1ae8815cb188.jpg,0,1,1,2,,reviewer_2,135,gt-diagnostic-v2::rk2_n15_auto::synth_0033::seed_000,synth_0033,0,rk2_n15_auto,medium,comparable,137,0,0
item_d636399734b2,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_d636399734b2.jpg,2,1,2,2,,reviewer_2,136,gt-diagnostic-v2::endpoint_auto::synth_0050::seed_000,synth_0050,0,endpoint_auto,small,comparable,139,1,0
item_e79f2f25369c,head,alien,A robot at a park,A robot with alien head at a park,assets/source_f388d78833d6.png,assets/item_e79f2f25369c.jpg,2,1,2,2,,reviewer_2,137,gt-diagnostic-v2::rk2_auto::synth_0008::seed_000,synth_0008,0,rk2_auto,small,comparable,140,1,0
item_c01f83177a60,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_c01f83177a60.jpg,1,2,2,2,,reviewer_2,138,gt-diagnostic-v2::rk2_n15_auto::synth_0041::seed_000,synth_0041,0,rk2_n15_auto,medium,expansion,141,1,0
item_8fe157a8700b,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,assets/source_ee57f3a3ed86.png,assets/item_8fe157a8700b.jpg,0,2,1,2,,reviewer_2,139,gt-diagnostic-v2::endpoint_auto::synth_0034::seed_000,synth_0034,0,endpoint_auto,small,expansion,142,0,0
item_6a0d7c7c9aeb,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,assets/source_97eab3ccdecd.png,assets/item_6a0d7c7c9aeb.jpg,1,2,2,2,,reviewer_2,140,gt-diagnostic-v2::rk2_auto::synth_0058::seed_000,synth_0058,0,rk2_auto,medium,comparable,143,1,0
item_46c234c14e6c,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_46c234c14e6c.jpg,2,1,2,2,,reviewer_2,141,gt-diagnostic-v2::rk2_n15_auto::synth_0052::seed_000,synth_0052,0,rk2_n15_auto,medium,comparable,144,1,0
item_46648cc7b2f7,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_46648cc7b2f7.jpg,0,1,1,2,,reviewer_2,142,gt-diagnostic-v2::rk2_auto::synth_0053::seed_000,synth_0053,0,rk2_auto,large,comparable,145,0,0
item_e81682ac026d,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_e81682ac026d.jpg,2,1,2,2,,reviewer_2,143,gt-diagnostic-v2::rk2_gt::synth_0053::seed_000,synth_0053,0,rk2_gt,large,comparable,146,1,0
item_39dbe48ff259,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_39dbe48ff259.jpg,0,1,1,2,,reviewer_2,144,gt-diagnostic-v2::rk2_gt::synth_0004::seed_000,synth_0004,0,rk2_gt,medium,comparable,147,0,0
item_3a8c4936fa33,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_3a8c4936fa33.jpg,1,2,1,2,,reviewer_2,145,gt-diagnostic-v2::endpoint_gt::synth_0041::seed_000,synth_0041,0,endpoint_gt,medium,expansion,148,1,0
item_e28d6cb54000,head,panda,A dog at a store,A dog with panda head at a store,assets/source_de70faeee4dc.png,assets/item_e28d6cb54000.jpg,1,2,1,2,,reviewer_2,146,gt-diagnostic-v2::endpoint_gt::synth_0045::seed_000,synth_0045,0,endpoint_gt,medium,expansion,149,1,0
item_a4dd39c8d50f,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_a4dd39c8d50f.jpg,0,1,1,2,,reviewer_2,147,gt-diagnostic-v2::rk2_auto::synth_0006::seed_000,synth_0006,0,rk2_auto,small,comparable,150,0,0
item_adc149125a0b,head,unicorn,A cow at a house,A cow with unicorn head at a house,assets/source_70a3202c4158.png,assets/item_adc149125a0b.jpg,1,1,2,2,,reviewer_2,148,gt-diagnostic-v2::rk2_auto::synth_0039::seed_000,synth_0039,0,rk2_auto,small,expansion,151,1,0
item_38f37169bbc7,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_38f37169bbc7.jpg,2,1,1,2,,reviewer_2,149,gt-diagnostic-v2::rk2_n15_gt::synth_0012::seed_000,synth_0012,0,rk2_n15_gt,large,comparable,152,1,0
item_cc47bf0d45f5,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_cc47bf0d45f5.jpg,2,2,2,2,,reviewer_2,150,gt-diagnostic-v2::rk2_n15_gt::synth_0026::seed_000,synth_0026,0,rk2_n15_gt,small,expansion,153,1,1
item_05a7bdfd7326,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_05a7bdfd7326.jpg,1,2,1,2,,reviewer_2,151,gt-diagnostic-v2::rk2_n15_auto::synth_0005::seed_000,synth_0005,0,rk2_n15_auto,medium,comparable,154,1,0
item_ac3a9468eff0,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_ac3a9468eff0.jpg,2,1,2,2,,reviewer_2,152,gt-diagnostic-v2::rk2_gt::synth_0023::seed_000,synth_0023,0,rk2_gt,small,comparable,155,1,0
item_b73fc921335f,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_b73fc921335f.jpg,2,2,2,2,,reviewer_2,153,gt-diagnostic-v2::rk2_n15_auto::synth_0022::seed_000,synth_0022,0,rk2_n15_auto,medium,comparable,156,1,1
item_5aca444b5ddf,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,assets/source_591f63abb2fa.png,assets/item_5aca444b5ddf.jpg,0,1,1,2,,reviewer_2,154,gt-diagnostic-v2::endpoint_auto::synth_0028::seed_000,synth_0028,0,endpoint_auto,small,comparable,157,0,0
item_53572141f1a5,head,tiger,A bear at a pool,A bear with tiger head at a pool,assets/source_41c7b285ef4c.png,assets/item_53572141f1a5.jpg,2,1,2,2,,reviewer_2,155,gt-diagnostic-v2::endpoint_gt::synth_0040::seed_000,synth_0040,0,endpoint_gt,small,comparable,158,1,0
item_3d8ad9809de4,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_3d8ad9809de4.jpg,2,2,2,2,,reviewer_2,156,gt-diagnostic-v2::rk2_auto::synth_0020::seed_000,synth_0020,0,rk2_auto,large,comparable,159,1,1
item_b967a5548569,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_b967a5548569.jpg,0,1,1,2,,reviewer_2,157,gt-diagnostic-v2::rk2_auto::synth_0009::seed_000,synth_0009,0,rk2_auto,large,comparable,160,0,0
item_a6659705b7ec,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_a6659705b7ec.jpg,2,2,2,2,,reviewer_2,158,gt-diagnostic-v2::endpoint_auto::synth_0005::seed_000,synth_0005,0,endpoint_auto,medium,comparable,161,1,1
item_37fe614c25eb,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_37fe614c25eb.jpg,0,1,1,2,,reviewer_2,159,gt-diagnostic-v2::endpoint_auto::synth_0054::seed_000,synth_0054,0,endpoint_auto,small,comparable,162,0,0
item_3b07b79a39e5,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_3b07b79a39e5.jpg,0,2,2,2,,reviewer_2,160,gt-diagnostic-v2::rk2_n15_gt::synth_0059::seed_000,synth_0059,0,rk2_n15_gt,medium,comparable,163,0,0
